Timestamp,Trial,Channel,Temperature (C)
2025-02-27 13:27:36,1,0,29.30126254267733
2025-02-27 13:27:36,1,1,34.378461425942106
2025-02-27 13:27:36,1,2,35.239662130881385
2025-02-27 13:27:36,1,3,31.4248524399092
2025-02-27 13:27:37,2,0,29.30126254267733
2025-02-27 13:27:37,2,1,34.378461425942106
2025-02-27 13:27:37,2,2,35.239662130881385
2025-02-27 13:27:37,2,3,31.4248524399092
2025-02-27 13:27:38,3,0,29.078108871148988
2025-02-27 13:27:38,3,1,33.754600328826434
2025-02-27 13:27:38,3,2,34.62916338687234
2025-02-27 13:27:38,3,3,31.189324392597445
2025-02-27 13:27:39,4,0,28.861614331762663
2025-02-27 13:27:39,4,1,33.142043757486505
2025-02-27 13:27:39,4,2,33.984223071720756
2025-02-27 13:27:39,4,3,30.952763209209817
2025-02-27 13:27:40,5,0,28.861614331762663
2025-02-27 13:27:40,5,1,33.142043757486505
2025-02-27 13:27:40,5,2,33.984223071720756
2025-02-27 13:27:40,5,3,30.952763209209817
2025-02-27 13:27:42,6,0,28.631253489781162
2025-02-27 13:27:42,6,1,32.54971665266447
2025-02-27 13:27:42,6,2,33.38166245779513
2025-02-27 13:27:42,6,3,30.712608449592846
2025-02-27 13:27:43,7,0,28.37321296200452
2025-02-27 13:27:43,7,1,31.9898059465006
2025-02-27 13:27:43,7,2,32.894439918553
2025-02-27 13:27:43,7,3,30.48865045572633
2025-02-27 13:27:44,8,0,28.37321296200452
2025-02-27 13:27:44,8,1,31.9898059465006
2025-02-27 13:27:44,8,2,32.894439918553
2025-02-27 13:27:44,8,3,30.48865045572633
2025-02-27 13:27:45,9,0,28.16911164120907
2025-02-27 13:27:45,9,1,31.509234688907544
2025-02-27 13:27:45,9,2,32.41757788906337
2025-02-27 13:27:45,9,3,30.256807660636955
2025-02-27 13:27:46,10,0,27.951529812314682
2025-02-27 13:27:46,10,1,31.057570084300448
2025-02-27 13:27:46,10,2,31.97553256805932
2025-02-27 13:27:46,10,3,30.0250795672488
2025-02-27 13:27:47,11,0,27.765661179425656
2025-02-27 13:27:47,11,1,30.60407094879436
2025-02-27 13:27:47,11,2,31.54993274645979
2025-02-27 13:27:47,11,3,29.796350987184724
2025-02-27 13:27:48,12,0,27.765661179425656
2025-02-27 13:27:48,12,1,30.60407094879436
2025-02-27 13:27:48,12,2,31.54993274645979
2025-02-27 13:27:48,12,3,29.796350987184724
